OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Helyrajziszam_teljes;Helyrajziszam_egyedi;Muvelesiag;Utcanev;Utcanev_telek;Kozut_szama;Vasut_szama;Hazszam_telek;Vedett_terulet_nev;Vedett_terulet_kategoria;Natura2000_SCI_kod;Natura2000_SCI_nev;Natura2000_SPA_kod;Natura2000_SPA_nev;Dulo_OEM_borvidek_nev;Dulo_OEM_kod;Dulo_OEM_nev;Epuletenergetikai_tombazonosito;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Postacim_rovid;Shape_Length;Shape_Area
91418;Magyarország;Szarvaskő;;;belterület;194/1;HUN_Szarvaskő_194/1;művelés alól kivett;Vasút utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;128,408212837962850;718,224439442804620
91419;Magyarország;Szarvaskő;;;belterület;194/2;HUN_Szarvaskő_194/2;művelés alól kivett;Egri utca;;25;;;;;;;;;;;;;;3323;Szarvaskő;;212,177727982360520;1251,043748623654200
91420;Magyarország;Szarvaskő;;;belterület;195;HUN_Szarvaskő_195;művelés alól kivett;;Egri utca;;;8;;;;;;;;;;Szarvaskő_019;;3323;Szarvaskő;;120,980552474436250;697,374999922700230
91421;Magyarország;Szarvaskő;;;belterület;196;HUN_Szarvaskő_196;művelés alól kivett;;Egri utca;;;6;;;;;;;;;;Szarvaskő_019;;3323;Szarvaskő;;107,718660801415680;720,925000072084460
91422;Magyarország;Szarvaskő;;;belterület;197;HUN_Szarvaskő_197;művelés alól kivett;;Egri utca;;;4;;;;;;;;;;Szarvaskő_019;;3323;Szarvaskő;;170,169215670618770;1764,659999993219800
91423;Magyarország;Szarvaskő;;;belterület;198/1;HUN_Szarvaskő_198/1;művelés alól kivett;;Egri utca;;;2;;;;;;;;;;Szarvaskő_019;;3323;Szarvaskő;;130,086595236249170;1003,975093530369800
91424;Magyarország;Szarvaskő;;;belterület;198/2;HUN_Szarvaskő_198/2;művelés alól kivett;;Egri utca;;;2;;;;;;;;;;Szarvaskő_019;;3323;Szarvaskő;;115,553818638660490;751,617371514179350
91425;Magyarország;Szarvaskő;;;belterület;199;HUN_Szarvaskő_199;művelés alól kivett;Tölgyfa utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;737,647326113038160;7059,701634674093800
91426;Magyarország;Szarvaskő;;;belterület;2;HUN_Szarvaskő_2;művelés alól kivett;;Fő utca;;;36-38;;;;;;;;;;Szarvaskő_007;;3323;Szarvaskő;;107,714006333075280;607,714999974370130
91427;Magyarország;Szarvaskő;;;belterület;20;HUN_Szarvaskő_20;művelés alól kivett;;Fő utca;;;12;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;109,565766126879940;482,569999994449400
91428;Magyarország;Szarvaskő;;;belterület;200/1;HUN_Szarvaskő_200/1;művelés alól kivett;Tölgyfa utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;1161,960455239731300;7678,090065188846000
91429;Magyarország;Szarvaskő;;;belterület;200/12;HUN_Szarvaskő_200/12;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;95,519209250764476;536,140014976230300
91430;Magyarország;Szarvaskő;;;belterület;200/19;HUN_Szarvaskő_200/19;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;437,291998459486480;3938,210247183291800
91431;Magyarország;Szarvaskő;;;belterület;200/2;HUN_Szarvaskő_200/2;művelés alól kivett;;Tölgyfa utca;;;2;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;119,400248614919780;732,890000056512690
91432;Magyarország;Szarvaskő;;;belterület;200/20;HUN_Szarvaskő_200/20;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;115,358573796624400;224,845146674510600
91433;Magyarország;Szarvaskő;;;belterület;200/22;HUN_Szarvaskő_200/22;művelés alól kivett;;Tölgyfa utca;;;28;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,031873348920900;597,399999985471370
91434;Magyarország;Szarvaskő;;;belterület;200/23;HUN_Szarvaskő_200/23;művelés alól kivett;;Tölgyfa utca;;;30;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,602917433623670;605,145000033378660
91435;Magyarország;Szarvaskő;;;belterület;200/24;HUN_Szarvaskő_200/24;művelés alól kivett;;Tölgyfa utca;;;32;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,042601989504700;594,740000002123450
91436;Magyarország;Szarvaskő;;;belterület;200/26;HUN_Szarvaskő_200/26;művelés alól kivett;;Tölgyfa utca;;;36;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;160,052225825687880;1596,465000005476200
91437;Magyarország;Szarvaskő;;;belterület;200/27;HUN_Szarvaskő_200/27;művelés alól kivett;;Tölgyfa utca;;;38;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,485174201001670;605,589999929666420
91438;Magyarország;Szarvaskő;;;belterület;200/29;HUN_Szarvaskő_200/29;művelés alól kivett;;Tölgyfa utca;;;42;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;109,948451668747170;597,630000067949250
91439;Magyarország;Szarvaskő;;;belterület;200/3;HUN_Szarvaskő_200/3;művelés alól kivett;;Tölgyfa utca;;;4;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;111,989661811670980;614,974999952688900
91440;Magyarország;Szarvaskő;;;belterület;200/30;HUN_Szarvaskő_200/30;művelés alól kivett;;Tölgyfa utca;;;44;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;116,810901744173170;736,494999969676200
91441;Magyarország;Szarvaskő;;;belterület;200/31;HUN_Szarvaskő_200/31;művelés alól kivett;;Tölgyfa utca;;;46;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;109,372795296324160;589,914999948479250
91442;Magyarország;Szarvaskő;;;belterület;200/32;HUN_Szarvaskő_200/32;művelés alól kivett;;Tölgyfa utca;;;48;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;109,503683611496540;588,150000032968820
91443;Magyarország;Szarvaskő;;;belterület;200/33;HUN_Szarvaskő_200/33;művelés alól kivett;;Tölgyfa utca;;;50;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,805173273743280;606,845000014752150
91444;Magyarország;Szarvaskő;;;belterület;200/34;HUN_Szarvaskő_200/34;művelés alól kivett;;Tölgyfa utca;;;26;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;110,709846159950300;607,394999979920730
91445;Magyarország;Szarvaskő;;;belterület;200/36;HUN_Szarvaskő_200/36;művelés alól kivett;;Tölgyfa utca;;;16;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;107,707544001257470;655,395000068396370
91446;Magyarország;Szarvaskő;;;belterület;200/37;HUN_Szarvaskő_200/37;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;139,806806061681670;653,324999952688810
91447;Magyarország;Szarvaskő;;;belterület;200/38;HUN_Szarvaskő_200/38;művelés alól kivett;;Tölgyfa utca;;;18;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;105,647393532536530;603,130000051185560
91448;Magyarország;Szarvaskő;;;belterület;200/39;HUN_Szarvaskő_200/39;művelés alól kivett;;Tölgyfa utca;;;20;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;89,408230054863822;495,145000014565880
91449;Magyarország;Szarvaskő;;;belterület;200/4;HUN_Szarvaskő_200/4;művelés alól kivett;;Tölgyfa utca;;;6;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;110,966575795369310;601,499999997951020
91450;Magyarország;Szarvaskő;;;belterület;200/40;HUN_Szarvaskő_200/40;művelés alól kivett;;Tölgyfa utca;;;22;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;90,394650246227485;504,039999939166020
91451;Magyarország;Szarvaskő;;;belterület;200/41;HUN_Szarvaskő_200/41;művelés alól kivett;;Tölgyfa utca;;;24/a;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;114,127777320031190;440,360000047981770
91452;Magyarország;Szarvaskő;;;belterület;200/42;HUN_Szarvaskő_200/42;művelés alól kivett;;Tölgyfa utca;;;24;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;101,662583990634400;465,964999940283630
91453;Magyarország;Szarvaskő;;;belterület;200/43;HUN_Szarvaskő_200/43;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;31,375532201395437;11,889999999143184
91454;Magyarország;Szarvaskő;;;belterület;200/44;HUN_Szarvaskő_200/44;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;35,512135620976650;37,305000023245803
91455;Magyarország;Szarvaskő;;;belterület;200/45;HUN_Szarvaskő_200/45;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;36,925382225992593;58,554999998100101
91456;Magyarország;Szarvaskő;;;belterület;200/46;HUN_Szarvaskő_200/46;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;64,774733099162916;124,359999960064870
91457;Magyarország;Szarvaskő;;;belterület;200/47;HUN_Szarvaskő_200/47;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;37,359007011910052;54,260000007934870
91458;Magyarország;Szarvaskő;;;belterület;200/48;HUN_Szarvaskő_200/48;művelés alól kivett;;Tölgyfa utca;;;40;;;;;;;;;;Szarvaskő_001;;3323;Szarvaskő;;115,098069500051470;639,279999999962800
91459;Magyarország;Szarvaskő;;;belterület;200/49;HUN_Szarvaskő_200/49;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;33,244483721062259;29,749999992549419
91460;Magyarország;Szarvaskő;;;belterület;200/5;HUN_Szarvaskő_200/5;művelés alól kivett;;Tölgyfa utca;;;8;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;111,011803173204440;605,644999978989290
91461;Magyarország;Szarvaskő;;;belterület;200/50;HUN_Szarvaskő_200/50;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;35,163242486944313;39,014999997466802
91462;Magyarország;Szarvaskő;;;belterület;200/51;HUN_Szarvaskő_200/51;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;36,207228585771453;41,135000005885956
91463;Magyarország;Szarvaskő;;;belterület;200/52;HUN_Szarvaskő_200/52;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;35,117175685130292;39,219999988302590
91464;Magyarország;Szarvaskő;;;belterület;200/53;HUN_Szarvaskő_200/53;művelés alól kivett;;Tölgyfa utca;;;;;;;;;;;;;;;3323;Szarvaskő;;34,433268975406222;34,450000005401677
91465;Magyarország;Szarvaskő;;;belterület;200/6;HUN_Szarvaskő_200/6;művelés alól kivett;;Tölgyfa utca;;;10;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;110,706128915017640;605,994999983087150
91466;Magyarország;Szarvaskő;;;belterület;200/7;HUN_Szarvaskő_200/7;művelés alól kivett;;Tölgyfa utca;;;12;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;110,034863165591550;601,899999978020790
91467;Magyarország;Szarvaskő;;;belterület;200/8;HUN_Szarvaskő_200/8;művelés alól kivett;;Tölgyfa utca;;;14;;;;;;;;;;Szarvaskő_020;;3323;Szarvaskő;;109,421698120104650;590,339999987781080
91468;Magyarország;Szarvaskő;;;belterület;201;HUN_Szarvaskő_201;művelés alól kivett;utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;179,648064275963380;905,975000059790890
91469;Magyarország;Szarvaskő;;;belterület;202;HUN_Szarvaskő_202;művelés alól kivett;;Tölgyfa utca;;;1;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;141,374387274767060;1241,755000051558000
91470;Magyarország;Szarvaskő;;;belterület;203;HUN_Szarvaskő_203;művelés alól kivett;;Tölgyfa utca;;;3;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;142,340004539937580;1198,600000035390400
91471;Magyarország;Szarvaskő;;;belterület;204;HUN_Szarvaskő_204;művelés alól kivett;;Tölgyfa utca;;;5;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;143,602584350169820;1177,320000074543000
91472;Magyarország;Szarvaskő;;;belterület;205;HUN_Szarvaskő_205;művelés alól kivett;;Tölgyfa utca;;;7;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;143,817123687578940;1142,189999953322100
91473;Magyarország;Szarvaskő;;;belterület;206;HUN_Szarvaskő_206;művelés alól kivett;;Tölgyfa utca;;;9;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;142,538259649968580;1070,555000034049000
91474;Magyarország;Szarvaskő;;;belterület;207;HUN_Szarvaskő_207;művelés alól kivett;;Tölgyfa utca;;;11;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;144,100845312181210;1054,659999958016000
91475;Magyarország;Szarvaskő;;;belterület;208;HUN_Szarvaskő_208;művelés alól kivett;;Tölgyfa utca;;;13;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;150,665361566980380;1163,070000153519200
91476;Magyarország;Szarvaskő;;;belterület;209;HUN_Szarvaskő_209;művelés alól kivett;;Tölgyfa utca;;;15;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;151,094976500772330;1087,165000012554200
91477;Magyarország;Szarvaskő;;;belterület;21;HUN_Szarvaskő_21;művelés alól kivett;;Fő utca;;;10;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;123,994907541227630;821,570000054985260
91478;Magyarország;Szarvaskő;;;belterület;210;HUN_Szarvaskő_210;művelés alól kivett;;Tölgyfa utca;;;17;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;160,065515989314060;1168,399999902770100
91479;Magyarország;Szarvaskő;;;belterület;211;HUN_Szarvaskő_211;művelés alól kivett;;Tölgyfa utca;;;19;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;159,692937492780490;1210,670000030770800
91480;Magyarország;Szarvaskő;;;belterület;212;HUN_Szarvaskő_212;művelés alól kivett;;Tölgyfa utca;;;21;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;151,947599966215020;1144,109999884441500
91481;Magyarország;Szarvaskő;;;belterület;213;HUN_Szarvaskő_213;művelés alól kivett;;Tölgyfa utca;;;23;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;143,390642182267160;1080,600000047497400
91482;Magyarország;Szarvaskő;;;belterület;214;HUN_Szarvaskő_214;művelés alól kivett;;Tölgyfa utca;;;23/a;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;128,907271346295180;925,499999947473380
91483;Magyarország;Szarvaskő;;;belterület;215;HUN_Szarvaskő_215;művelés alól kivett;;Tölgyfa utca;;;25;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;140,912955473347980;1168,709999956339500
91484;Magyarország;Szarvaskő;;;belterület;216/1;HUN_Szarvaskő_216/1;művelés alól kivett;;Tölgyfa utca;;;27;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;116,460495854611070;639,810000045560290
91485;Magyarország;Szarvaskő;;;belterület;216/2;HUN_Szarvaskő_216/2;művelés alól kivett;;Tölgyfa utca;;;27/a;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;111,021213423255360;657,849999989196700
91486;Magyarország;Szarvaskő;;;belterület;217;HUN_Szarvaskő_217;művelés alól kivett;;Tölgyfa utca;;;29;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;108,712097799065130;681,640000000819550
91487;Magyarország;Szarvaskő;;;belterület;218;HUN_Szarvaskő_218;művelés alól kivett;;Tölgyfa utca;;;31;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;152,429736312803980;1388,059999983348200
91488;Magyarország;Szarvaskő;;;belterület;219;HUN_Szarvaskő_219;művelés alól kivett;;Rózsa utca;;;25;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;101,882350627858760;640,385000031404160
91489;Magyarország;Szarvaskő;;;belterület;22;HUN_Szarvaskő_22;művelés alól kivett;;Fő utca;;;8;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;113,830694095121560;587,974999997206060
91490;Magyarország;Szarvaskő;;;belterület;220;HUN_Szarvaskő_220;művelés alól kivett;;Rózsa utca;;;23;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;132,004788312358410;1072,710000001788100
91491;Magyarország;Szarvaskő;;;belterület;221;HUN_Szarvaskő_221;művelés alól kivett;;Rózsa utca;;;21;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;143,246929805597550;1144,450000011175900
91492;Magyarország;Szarvaskő;;;belterület;222;HUN_Szarvaskő_222;művelés alól kivett;;Rózsa utca;;;19;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;153,219674246046740;1141,780000019892900
91493;Magyarország;Szarvaskő;;;belterület;223;HUN_Szarvaskő_223;művelés alól kivett;;Rózsa utca;;;17;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;152,187654445974030;1104,700000001676200
91494;Magyarország;Szarvaskő;;;belterület;224;HUN_Szarvaskő_224;művelés alól kivett;;Rózsa utca;;;15;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;152,926029710691130;1083,930000108927500
91495;Magyarország;Szarvaskő;;;belterület;225/1;HUN_Szarvaskő_225/1;művelés alól kivett;;Rózsa utca;;;;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;152,389501520431760;1153,465000021681100
91496;Magyarország;Szarvaskő;;;belterület;225/2;HUN_Szarvaskő_225/2;művelés alól kivett;;Rózsa utca;;;;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;145,831355031956920;1098,649999977089500
91497;Magyarország;Szarvaskő;;;belterület;226;HUN_Szarvaskő_226;művelés alól kivett;;Rózsa utca;;;11;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;119,435940724449740;526,489999935254560
91498;Magyarország;Szarvaskő;;;belterület;227;HUN_Szarvaskő_227;művelés alól kivett;;Rózsa utca;;;9;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;118,045697363581330;544,670000021457670
91499;Magyarország;Szarvaskő;;;belterület;228;HUN_Szarvaskő_228;művelés alól kivett;;Rózsa utca;;;7;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;136,370110348575390;1028,909999930449000
91500;Magyarország;Szarvaskő;;;belterület;229;HUN_Szarvaskő_229;művelés alól kivett;;Rózsa utca;;;5;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;134,834411230809560;1050,250000101886600
91501;Magyarország;Szarvaskő;;;belterület;23;HUN_Szarvaskő_23;művelés alól kivett;;Fő utca;;;6;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;115,327471259291270;571,024999978952110
91502;Magyarország;Szarvaskő;;;belterület;230;HUN_Szarvaskő_230;művelés alól kivett;;Rózsa utca;;;3;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;133,530757896851040;1063,070000032261100
91503;Magyarország;Szarvaskő;;;belterület;231;HUN_Szarvaskő_231;művelés alól kivett;;Rózsa utca;;;1;;;;;;;;;;Szarvaskő_021;;3323;Szarvaskő;;137,637339294188790;1169,599999939836400
91504;Magyarország;Szarvaskő;;;belterület;232;HUN_Szarvaskő_232;művelés alól kivett;Rózsa utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;807,141509884129390;4025,534999807885900
91505;Magyarország;Szarvaskő;;;belterület;233/1;HUN_Szarvaskő_233/1;művelés alól kivett;;Rózsa utca;;;2;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;113,474166697537850;812,835079929349830
91506;Magyarország;Szarvaskő;;;belterület;234;HUN_Szarvaskő_234;művelés alól kivett;;Rózsa utca;;;4;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;195,443293808308340;1552,099840076820300
91507;Magyarország;Szarvaskő;;;belterület;235;HUN_Szarvaskő_235;művelés alól kivett;;Rózsa utca;;;6;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;174,523181358278630;1261,650099858644800
91508;Magyarország;Szarvaskő;;;belterület;236/1;HUN_Szarvaskő_236/1;művelés alól kivett;;Rózsa utca;;;;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;196,568110566102260;2158,719624259422700
91509;Magyarország;Szarvaskő;;;belterület;236/2;HUN_Szarvaskő_236/2;művelés alól kivett;;Rózsa utca;;;8;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;195,568726568807140;2263,249770135335000
91510;Magyarország;Szarvaskő;;;belterület;237;HUN_Szarvaskő_237;művelés alól kivett;;Rózsa utca;;;10;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;152,243720392980550;1074,034999969005600
91511;Magyarország;Szarvaskő;;;belterület;238/1;HUN_Szarvaskő_238/1;művelés alól kivett;utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;120,014579695026800;183,594999965950820
91512;Magyarország;Szarvaskő;;;belterület;238/2;HUN_Szarvaskő_238/2;művelés alól kivett;utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;170,405317816641850;287,444999963529310
91513;Magyarország;Szarvaskő;;;belterület;239;HUN_Szarvaskő_239;művelés alól kivett;;Rózsa utca;;;12;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;151,551205055633460;1085,649999982491200
91514;Magyarország;Szarvaskő;;;belterület;24;HUN_Szarvaskő_24;művelés alól kivett;;Fő utca;;;4;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;137,924298183352730;1092,515000040121300
91515;Magyarország;Szarvaskő;;;belterület;240;HUN_Szarvaskő_240;művelés alól kivett;;Rózsa utca;;;14;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;151,281462625874980;1077,035000054501100
91516;Magyarország;Szarvaskő;;;belterület;241;HUN_Szarvaskő_241;művelés alól kivett;;Rózsa utca;;;16;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;152,795266674947980;1134,205000005364400
91517;Magyarország;Szarvaskő;;;belterület;242;HUN_Szarvaskő_242;művelés alól kivett;;Rózsa utca;;;18;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;145,207657737263100;1022,259999939575800
91518;Magyarország;Szarvaskő;;;belterület;243;HUN_Szarvaskő_243;művelés alól kivett;;Rózsa utca;;;20;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;137,738009946197910;997,965000039562480
91519;Magyarország;Szarvaskő;;;belterület;244;HUN_Szarvaskő_244;művelés alól kivett;;Rózsa utca;;;22;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;138,064511812383530;1148,805000042989800
91520;Magyarország;Szarvaskő;;;belterület;245;HUN_Szarvaskő_245;művelés alól kivett;;Rózsa utca;;;24;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;149,064366835832740;1075,624999961815800
91521;Magyarország;Szarvaskő;;;belterület;246;HUN_Szarvaskő_246;művelés alól kivett;;Rózsa utca;;;26;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;131,712612763950570;782,599999961070810
91522;Magyarország;Szarvaskő;;;belterület;247;HUN_Szarvaskő_247;művelés alól kivett;;Rózsa utca;;;28;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;134,912713993733830;979,105000058822270
91523;Magyarország;Szarvaskő;;;belterület;248;HUN_Szarvaskő_248;művelés alól kivett;;Rózsa utca;;;30;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;160,765916338199900;1278,120000064112000
91524;Magyarország;Szarvaskő;;;belterület;249;HUN_Szarvaskő_249;művelés alól kivett;;Rózsa utca;;;36;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;144,657236263438390;1201,180000050254200
91525;Magyarország;Szarvaskő;;;belterület;25;HUN_Szarvaskő_25;művelés alól kivett;;Fő utca;;;2;;;;;;;;;;Szarvaskő_008;;3323;Szarvaskő;;111,222480857547590;683,574999989382950
91526;Magyarország;Szarvaskő;;;belterület;250;HUN_Szarvaskő_250;művelés alól kivett;;Rózsa utca;;;32;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;136,079704027950270;939,129999948926300
91527;Magyarország;Szarvaskő;;;belterület;251;HUN_Szarvaskő_251;művelés alól kivett;;Rózsa utca;;;34;;;;;;;;;;Szarvaskő_023;;3323;Szarvaskő;;129,146243301436270;798,614999958910060
91528;Magyarország;Szarvaskő;;;belterület;252;HUN_Szarvaskő_252;művelés alól kivett;;Rózsa utca;;;40;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;116,490993482055710;836,464963938158230
91529;Magyarország;Szarvaskő;;;belterület;253;HUN_Szarvaskő_253;művelés alól kivett;;Rózsa utca;;;38;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;144,433653431543520;1110,714519967446200
91530;Magyarország;Szarvaskő;;;belterület;254;HUN_Szarvaskő_254;művelés alól kivett;;;;;;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;527,172937120735470;15027,411894624074000
91531;Magyarország;Szarvaskő;;;belterület;268;HUN_Szarvaskő_268;művelés alól kivett;utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;554,956222299273580;2095,134942046973700
91532;Magyarország;Szarvaskő;;;belterület;270;HUN_Szarvaskő_270;művelés alól kivett;;Rózsa utca;;;43;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;158,137986537150910;1013,629999890253000
91533;Magyarország;Szarvaskő;;;belterület;271;HUN_Szarvaskő_271;művelés alól kivett;;Rózsa utca;;;41;;;;;;;;;;Szarvaskő_022;;3323;Szarvaskő;;149,927792437553390;880,695000068023890
91534;Magyarország;Szarvaskő;;;belterület;272;HUN_Szarvaskő_272;művelés alól kivett;utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;128,634935836289600;218,800000021234130
91535;Magyarország;Szarvaskő;;;belterület;273;HUN_Szarvaskő_273;művelés alól kivett;;Rózsa utca;;;39;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;147,227814201757610;958,124999947845940
91536;Magyarország;Szarvaskő;;;belterület;274;HUN_Szarvaskő_274;művelés alól kivett;;Rózsa utca;;;37;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;151,798360353766410;1078,190000040493900
91537;Magyarország;Szarvaskő;;;belterület;275;HUN_Szarvaskő_275;művelés alól kivett;;Rózsa utca;;;35;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;150,433374877287520;1076,324999880977000
91538;Magyarország;Szarvaskő;;;belterület;276;HUN_Szarvaskő_276;művelés alól kivett;;Rózsa utca;;;33;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;148,078941489046600;1053,890000160448400
91539;Magyarország;Szarvaskő;;;belterület;277;HUN_Szarvaskő_277;művelés alól kivett;;Rózsa utca;;;31;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;146,057745757114670;1036,089999951087100
91540;Magyarország;Szarvaskő;;;belterület;278;HUN_Szarvaskő_278;művelés alól kivett;;Rózsa utca;;;29;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;141,717023140835950;960,399999978765890
91541;Magyarország;Szarvaskő;;;belterület;279;HUN_Szarvaskő_279;művelés alól kivett;;Rózsa utca;;;27;;;;;;;;;;Szarvaskő_024;;3323;Szarvaskő;;139,692650090934140;948,644999932795830
